BGE,rate,JV,JE,ontology,response,species,class,monomer
NaN,0.004102419178637571,2.1762176377731983e-6,1.6184499615156978e-8,Fatty acids,positive,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,linoleic acid
0.5795462325063001,0.0330744934612326,5.592521412484124e-6,1.213342409356007e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,2-aminoisobutyric acid 
0.5054001763671115,0.006123149725563576,2.340088169765311e-6,2.9062649026746505e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,"2,3-Dihydroxybenzoic acid"
0.5054001069390419,0.0061231484608335746,2.3400881656941524e-6,2.9062635174941983e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,3-Dehydroshikimic acid
0.6276167534996229,0.02380813042495771,4.969342523436136e-6,9.737345009571073e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,5-aminovaleric acid
NaN,0.009477789511864902,2.257389392256896e-6,3.753931609299644e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,abscisic acid
0.4095343668594985,0.006113954138993542,2.3400710659421313e-6,2.8982975192708616e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,adenine
NaN,0.005703083776670381,2.235800296330917e-6,2.27919111563147e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,adenosine
0.4724088322621688,0.05423079573864989,6.587872844545468e-6,1.5716186030554702e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,alanine
0.5281949218676079,0.005320924293124853,2.3534249356391936e-6,5.667065433598224e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,alpha-ketoglutaric acid 
0.5738688967468624,0.03420387707525569,5.6889730792883075e-6,1.214505768220623e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,arginine
0.5342995627813177,0.04201566422921474,5.736867579670635e-6,1.3388882767437886e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,asparagine 
0.6588962367601606,0.017862146236426554,4.843845343117942e-6,9.086966566700672e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,betonicine
NaN,0.010018958135189583,2.30591885278641e-6,3.970120335735103e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,biotin 
NaN,0.006999981952093372,2.334190301296422e-6,2.7954304297600626e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,caffeic acid
0.6564969076390805,0.018344841847876353,4.899983671622004e-6,9.300968424281203e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,choline
0.5234244734327387,0.005084944398817557,2.3460211951522686e-6,3.762506459161539e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,cis-aconitic acid
NaN,0.009421538084285103,2.2573155571218474e-6,3.7314949353349006e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,cytidine
0.641296165622435,0.021963825647333575,4.811799971341154e-6,9.079225540744827e-7,Sugars,positive,Burkholderia sp. URHA0054,Betaproteobacteria,rhamnose
NaN,0.005703083776670381,2.235800296330917e-6,2.27919111563147e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,deoxyguanosine
0.681457971351471,0.011488078197218372,2.6269102407247698e-6,3.2934366802185364e-7,Sugars,positive,Burkholderia sp. URHA0054,Betaproteobacteria,maltose
0.681457971351471,0.011488078197218372,2.6269102407247698e-6,3.2934366802185364e-7,Sugars,positive,Burkholderia sp. URHA0054,Betaproteobacteria,sucrose
0.5180170072009289,0.005936805913870947,2.3650500052097442e-6,6.908391039712986e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,fumaric acid 
0.5795462325063001,0.0330744934612326,5.592521412484124e-6,1.213342409356007e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,gamma-amino-n-butyric acid 
NaN,0.07656272022134523,1.9757444761442398e-5,3.1656010367217214e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,glycine 
0.6276167534996229,0.02380813042495771,4.969342523436136e-6,9.737345009571073e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,glycine betaine
0.4095480572029869,0.0061025114009119995,2.3400139891156372e-6,2.8825783184767747e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,guanine
NaN,0.005708955604773443,2.2358065224721637e-6,2.2815211604041688e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,guanosine
0.6365592859050939,0.02294870376424151,4.898296399573255e-6,9.430576503566619e-7,Sugars,positive,Burkholderia sp. URHA0054,Betaproteobacteria,fructose
0.6365592859050939,0.02294870376424151,4.898296399573255e-6,9.430576503566619e-7,Sugars,positive,Burkholderia sp. URHA0054,Betaproteobacteria,glucose
0.6051505513894609,0.028236567390576648,5.169000757738445e-6,1.0720490363111125e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,histidine
0.5519547255271837,0.03849652232770556,5.495136223107404e-6,1.2670945405451337e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,homoserine 
0.40545215766387144,0.005705642687394527,2.3380390020583175e-6,2.4040404016269774e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,hypoxanthine
NaN,0.0031001319020902375,2.203376102688481e-6,1.2576131511547546e-8,Auxins,positive,Burkholderia sp. URHA0054,Betaproteobacteria,indole-3-acetic acid
NaN,0.0056488404099325805,2.2357431160630237e-6,2.2576697659894448e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,inosine 
0.656043647578637,0.01843579449266488,4.9103658175353295e-6,9.302439725747768e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,isoleucine 
NaN,0.009685568389615437,2.2669272159824417e-6,3.836874674303765e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,jasmonic acid
0.557624249823337,0.037366989287902865,5.415585404452244e-6,1.232275981522286e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,L-aspartic acid
0.6638915391251745,0.016382413061539418,3.6048940080650727e-6,6.559419582136798e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,L-carnitine
0.5962373764124977,0.029917874153218418,5.316759500409031e-6,1.1912083041139528e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,L-citrulline
0.6008912886410966,0.02899669343969241,5.235727396272462e-6,1.1250817093879786e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,L-glutamate 
0.5970269586745132,0.029761640666598536,5.303008270591059e-6,1.1798516669398929e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,L-hydroxyproline
0.6008913093266606,0.02899673927926292,5.2357321091097255e-6,1.125085226765786e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,L-pyroglutamic acid
0.6683190485313513,0.01563044849225343,3.5461011657027194e-6,6.23502940122544e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,L-tyrosine 
0.48799465542908005,0.0075250918060716454,2.393739561022586e-6,1.304510022280053e-7,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,lactic acid
0.656043647578637,0.01843579449266488,4.9103658175353295e-6,9.302439725747768e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,leucine
NaN,0.005000809840037161,2.235062191869945e-6,2.000999358810497e-8,Fatty acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,linoleic acid
0.6378354976153244,0.021765838741227568,4.791704969877378e-6,9.003736185080873e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,lysine
0.5180169552769337,0.005936802456574304,2.3650499749266287e-6,6.908381832980956e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,malic acid
0.4875051809937815,0.007548721762262309,2.393981492633055e-6,1.3053293401224915e-7,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,malonic acid 
0.6715254753909687,0.014690831084919163,3.215628394960928e-6,5.29443879853052e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,methionine 
0.6605336709852061,0.018287505612627913,4.895529055321489e-6,9.300109642080771e-7,Sugars,positive,Burkholderia sp. URHA0054,Betaproteobacteria,N-acetyl-D-glucosamine 
0.5272007961674958,0.0053327682896482966,2.347413591342915e-6,4.122902964373145e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,nicotinic acid
0.6011355338313042,0.02894835926400099,5.231480097421586e-6,1.1216679563307388e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,ornithine
NaN,0.006915610484393457,2.333828725370483e-6,2.761746200869098e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,pantothenic acid 
0.6143886916889452,0.027492633899081916,5.106073908562666e-6,1.022692263650382e-6,Sugars,positive,Burkholderia sp. URHA0054,Betaproteobacteria,arabinose
0.6143886916889452,0.027492633899081916,5.106073908562666e-6,1.022692263650382e-6,Sugars,positive,Burkholderia sp. URHA0054,Betaproteobacteria,D-ribose
0.6143886916889452,0.027492633899081916,5.106073908562666e-6,1.022692263650382e-6,Sugars,positive,Burkholderia sp. URHA0054,Betaproteobacteria,xylose
0.6722725247293186,0.014256035234999818,3.011249113038971e-6,4.7226098664450213e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,phenylalanine 
0.6127658911365181,0.02680180820620648,5.613767858163402e-6,1.0913310194430537e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,proline 
0.5042190802991052,0.006100296225893496,2.3399748603868327e-6,2.87498965191542e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,salicylic acid
0.4888007119761653,0.051045917060805926,5.713467663048606e-6,1.4603595800429142e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,serine 
0.5042189350219947,0.006100294275252742,2.3399748509149447e-6,2.874987034025729e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,shikimic acid 
NaN,0.010040514673402811,2.3221897290411564e-6,3.978742639341743e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,sinapyl alcohol
NaN,0.007266631047680884,2.335334253271997e-6,2.901978130281918e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,stachyhydrine
0.5180869425007808,0.005931497416830316,2.365010279615995e-6,6.897917137463575e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,succinic acid
0.6365592859050939,0.02294870376424151,4.898296399573255e-6,9.430576503566619e-7,Sugars,positive,Burkholderia sp. URHA0054,Betaproteobacteria,inositol
NaN,0.00699998137382384,2.334190298885028e-6,2.7954301989370117e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,syringic acid
0.5124325971917401,0.006360033284048746,2.3748989624017183e-6,9.502925592889007e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,taurine
NaN,0.00993642176552741,2.2929042370658082e-6,3.937114679292692e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,thiamine
0.5180868952507414,0.005931493829201619,2.365010253049907e-6,6.89790948084831e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,threonic acid 
0.5519547255271837,0.03849652232770556,5.495136223107404e-6,1.2670945405451337e-6,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,threonine 
NaN,0.00553384809625285,2.2356219792982996e-6,2.212064748104212e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,thymidine
NaN,0.00682073037914422,2.333422306848192e-6,2.7238830911806257e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,trans-cinnamic acid
NaN,0.006756692296310366,2.3331481468504225e-6,2.6983378250650905e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,trans-ferulic acid
0.515085059076539,0.004748955653460425,2.3441370297076483e-6,3.2834120439536944e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,trigonelline
0.6742853293435718,0.013770214034738831,2.9851783393274508e-6,4.594915416470611e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,tryptophan
0.4087120113601937,0.005837474769757439,2.338694099672959e-6,2.5495834588351592e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,uracil
NaN,0.005667097987398553,2.235762356457845e-6,2.264912923052168e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,uridine
0.6276167534996229,0.02380813042495771,4.969342523436136e-6,9.737345009571073e-7,Amino acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,valine 
NaN,0.00570379739099613,2.3380117141249202e-6,2.3999106547534858e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,vanillic acid
NaN,0.007249230955229808,2.335259546666654e-6,2.8950211531336213e-8,Organic acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,vanillin
0.40337581513956916,0.005643355881673449,2.337729799099799e-6,2.3394163102281386e-8,Nucleotides,positive,Burkholderia sp. URHA0054,Betaproteobacteria,xanthine
NaN,0.005000809840037161,2.235062191869945e-6,2.000999358810497e-8,Fatty acids,positive,Burkholderia sp. URHA0054,Betaproteobacteria,linoleic acid
0.6882886061516096,0.02395227746308505,5.590885112354245e-6,9.96098364581844e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,2-aminoisobutyric acid 
0.7580036618809212,0.006552262917804609,2.4383521733556914e-6,9.6426468685857e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,"2,3-Dihydroxybenzoic acid"
0.758003646322045,0.006552260961783298,2.438352158185227e-6,9.642644958549791e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,3-Dehydroshikimic acid
0.7639026774950095,0.017239755218336927,4.447528492299423e-6,6.683628813019314e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,5-aminovaleric acid
NaN,0.009221800826567782,2.3828801340039288e-6,3.14000170613019e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,abscisic acid
0.5634506548161616,0.00906623510369468,2.5190363157878495e-6,1.9662471345073132e-7,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,adenine
0.667042719080554,0.005407854604847558,2.3943400835923775e-6,2.438120308693599e-8,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,adenosine
0.5287886374283157,0.03933706366604708,5.764855900569697e-6,1.2193016771000782e-6,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,alanine
0.7120484716814017,0.009122595251558556,2.4997570355110233e-6,1.7346650587163428e-7,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,alpha-ketoglutaric acid 
0.6789224090406264,0.024771018606989076,5.67375595777598e-6,1.028850194638279e-6,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,arginine
0.6180098131162093,0.03044471296312238,5.60725503178746e-6,1.1219435098926573e-6,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,asparagine 
0.809026212925446,0.012940384313622343,2.8796455376047297e-6,3.6909166095112204e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,betonicine
0.7522275038827692,0.005753373659127177,2.3963473265103596e-6,3.086547899100885e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,biotin 
0.7725696473074846,0.005499105168244646,2.4128516808361302e-6,5.758131615394701e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,caffeic acid
0.8065375413519171,0.013288983107647494,3.060657499104036e-6,4.2263811220386274e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,choline
0.7417183965287426,0.007602456418732446,2.4602842853566475e-6,1.1180119486049831e-7,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,cis-aconitic acid
0.6695281176335783,0.005463692972529698,2.3946645809405576e-6,2.530500564621188e-8,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,cytidine
0.7859146212132779,0.016344631259189148,4.024544993352309e-6,6.165732252295662e-7,Sugars,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,rhamnose
0.667042719080554,0.005407854604847558,2.3943400835923775e-6,2.438120308693599e-8,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,deoxyguanosine
0.8560769185362453,0.008576864142758314,2.4912076346592105e-6,1.6800751501289763e-7,Sugars,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,maltose
0.8560769185362453,0.008576864142758314,2.4912076346592105e-6,1.6800751501289763e-7,Sugars,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,sucrose
0.6719969021995169,0.011372182181357687,2.6685718395009795e-6,3.107439528649469e-7,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,fumaric acid 
0.6882886061516096,0.02395227746308505,5.590885112354245e-6,9.96098364581844e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,gamma-amino-n-butyric acid 
NaN,0.057635446453158545,1.981288190620075e-5,2.578572156413472e-6,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,glycine 
0.7639026774950095,0.017239755218336927,4.447528492299423e-6,6.683628813019314e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,glycine betaine
0.5644991482710542,0.00903365906708072,2.518430793193675e-6,1.965292659622424e-7,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,guanine
0.6678108833928205,0.005424560607587349,2.3944371592078603e-6,2.4654725203082293e-8,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,guanosine
0.7787114187240111,0.017077166549326214,4.439411073109453e-6,6.680646156402995e-7,Sugars,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,fructose
0.7787114187240111,0.017077166549326214,4.439411073109453e-6,6.680646156402995e-7,Sugars,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,glucose
0.7277262987219252,0.020445333804653795,5.238616514841443e-6,8.673850395327302e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,histidine
0.6451412817089295,0.02788697532675298,5.38004083649954e-6,9.577383542862115e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,homoserine 
0.5951582800111523,0.00791508128071599,2.464258063108773e-6,1.1408087611192517e-7,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,hypoxanthine
NaN,0.007473806309568525,2.265241870413168e-6,2.53579483246577e-8,Auxins,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,indole-3-acetic acid
0.6588520778841136,0.005253622661835674,2.393444244608797e-6,2.215466638998641e-8,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,inosine 
0.8057888727355202,0.013354671763362412,3.0642162018996803e-6,4.2580208914466917e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,isoleucine 
1.1738480291964248,0.006323866141260426,2.3897180610459773e-6,2.1607619385054225e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,jasmonic acid
0.6538459281423215,0.02706761053889087,5.306799245533369e-6,9.301455923217062e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,L-aspartic acid
0.8208624305668517,0.011871863836695641,2.684000210629965e-6,3.2976960915822944e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,L-carnitine
0.7140046572745546,0.0216635197327843,5.360632473208881e-6,9.100346928117545e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,L-citrulline
0.7215061441575572,0.02099610284093958,5.2937298454118016e-6,8.863960476543745e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,L-glutamate 
0.7152740013539838,0.021550333445121535,5.34927784146256e-6,9.059795375026814e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,L-hydroxyproline
0.7215061497784254,0.020996121016260662,5.2937314419402225e-6,8.863965635104794e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,L-pyroglutamic acid
0.8267647143141654,0.011328927635549414,2.666956986804129e-6,3.257486680527142e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,L-tyrosine 
0.5978434687404584,0.014958055600466303,3.5275030573480302e-6,5.43950314639671e-7,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,lactic acid
0.8057888727355202,0.013354671763362412,3.0642162018996803e-6,4.2580208914466917e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,leucine
0.7809177688829424,0.005375137600191038,2.3941476647987955e-6,2.4209838187376107e-8,Fatty acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,linoleic acid
0.7793317301735435,0.015761468070061124,3.6353756630729345e-6,5.455422804315929e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,lysine
0.6719968884833101,0.011372174989748586,2.668571593639655e-6,3.1074362910700495e-7,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,malic acid
0.5968703141034639,0.015004351299240005,3.5300265633983744e-6,5.440357603936774e-7,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,malonic acid 
0.8317165179267116,0.010650818644177816,2.5971755514312785e-6,2.4765184488307927e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,methionine 
0.8135532293021253,0.013614723468106106,3.0789508633181488e-6,4.4021209386408395e-7,Sugars,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,N-acetyl-D-glucosamine 
0.7289837017072669,0.008097885823984572,2.4665424039287913e-6,1.2337125755279822e-7,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,nicotinic acid
0.7219011504365138,0.02096106851185465,5.290222027671649e-6,8.851734031428341e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,ornithine
0.7679522645110497,0.005684055400618136,2.4074823412918855e-6,5.042113696935544e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,pantothenic acid 
0.7425620473280234,0.020455287555199722,5.248163996431257e-6,8.695209229608712e-7,Sugars,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,arabinose
0.7425620473280234,0.020455287555199722,5.248163996431257e-6,8.695209229608712e-7,Sugars,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,D-ribose
0.7425620473280234,0.020455287555199722,5.248163996431257e-6,8.695209229608712e-7,Sugars,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,xylose
0.8349219330989686,0.01033679294703878,2.589378157548654e-6,2.3930098195653185e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,phenylalanine 
0.7395387424327546,0.019406563372227167,5.134667930538098e-6,8.326868450453397e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,proline 
0.7547501821614369,0.0065696471798218,2.4299840394246276e-6,8.978832675334312e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,salicylic acid
0.5512837087759666,0.03701529042403762,5.604447227997708e-6,1.1555082721646197e-6,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,serine 
0.75475013747421,0.006569643279338664,2.429984004177018e-6,8.978824173384467e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,shikimic acid 
0.7541410981742614,0.005798089532064499,2.3966075307575838e-6,3.180575473439265e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,sinapyl alcohol
0.7622928527159213,0.006044828116366538,2.4171433890678853e-6,6.390932387040359e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,stachyhydrine
0.6722223525382083,0.01136171583502542,2.668243563290348e-6,3.102868767860521e-7,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,succinic acid
0.7787114187240111,0.017077166549326214,4.439411073109453e-6,6.680646156402995e-7,Sugars,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,inositol
0.7725696180019175,0.005499104005274141,2.4128516717503856e-6,5.758129805025617e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,syringic acid
0.6472770064938942,0.012440731342987659,2.8521303238481834e-6,3.438157978952648e-7,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,taurine
0.7438687096939451,0.005582163693484032,2.3953515560322758e-6,2.7604733643755587e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,thiamine
0.6722223388708095,0.011361708751495095,2.668243351421195e-6,3.102865454490446e-7,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,threonic acid 
0.6451412817089295,0.02788697532675298,5.38004083649954e-6,9.577383542862115e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,threonine 
1.138512275794308,0.006189754528879791,2.3890539453232848e-6,2.1143230311200457e-8,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,thymidine
0.7684505649409091,0.005490379669942012,2.406188173624073e-6,4.9771097171980945e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,trans-cinnamic acid
0.7719371346665178,0.0053596569760517646,2.4053153533221937e-6,4.9332638741817757e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,trans-ferulic acid
0.7504160100715573,0.0069938897650853,2.4431270604745047e-6,1.0125415368084634e-7,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,trigonelline
0.8359535312655657,0.009986380668035684,2.536021067787531e-6,1.994276236993904e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,tryptophan
0.5861544236160057,0.00828472798724451,2.4867407048731814e-6,1.4856103943237968e-7,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,uracil
0.6618435557749557,0.005305538026723478,2.3937457052364015e-6,2.2757303739805786e-8,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,uridine
0.7639026774950095,0.017239755218336927,4.447528492299423e-6,6.683628813019314e-7,Amino acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,valine 
0.761432036042534,0.006122232654584422,2.417753148443058e-6,6.50969981810384e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,vanillic acid
0.7626758819323218,0.006009219990779209,2.416862975579844e-6,6.336364161414368e-8,Organic acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,vanillin
0.6006366579291655,0.007737876994425948,2.4620175643631125e-6,1.100246980528592e-7,Nucleotides,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,xanthine
0.7809177688829424,0.005375137600191038,2.3941476647987955e-6,2.4209838187376107e-8,Fatty acids,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,linoleic acid
0.6703911312170945,0.04200084875091065,6.628872315254174e-6,1.2117168815468617e-6,Amino acids,undefined,Cellulomonas sp. URHD0024,Actinobacteria,2-aminoisobutyric acid 
NaN,0.004576643377891141,2.3120457217652216e-6,1.3246753328077703e-8,Organic acids,undefined,Cellulomonas sp. URHD0024,Actinobacteria,"2,3-Dihydroxybenzoic acid"
NaN,0.004576643265961338,2.312045708956859e-6,1.3246753000445707e-8,Organic acids,undefined,Cellulomonas sp. URHD0024,Actinobacteria,3-Dehydroshikimic acid
0.7287844763464242,0.03032143082254081,6.304982538648614e-6,1.0824290226864165e-6,Amino acids,undefined,Cellulomonas sp. URHD0024,Actinobacteria,5-aminovaleric acid
