r,x,ontology,response
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.05346734071390988,0.010836677493291487,Amino acids,positive
0.03729088072004169,0.007558057730347558,Organic acids,positive
0.002090726667763584,0.0004237452306896515,Nucleotides,positive
0.002090726667763584,0.0004237452306896515,Nucleotides,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.05346734071390986,0.010836677493291483,Amino acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.05346734071390986,0.010836677493291483,Amino acids,positive
0.037290880720041705,0.00755805773034756,Organic acids,positive
0.037290880720041705,0.00755805773034756,Organic acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.002090726667763584,0.0004237452306896515,Nucleotides,positive
0.009568814773367549,0.0019393925021793815,Sugars,positive
0.002090726667763584,0.0004237452306896515,Nucleotides,positive
0.009568814773367552,0.0019393925021793823,Sugars,positive
0.009568814773367552,0.0019393925021793823,Sugars,positive
0.03729088072004169,0.007558057730347558,Organic acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.05346734071390988,0.010836677493291487,Amino acids,positive
0.002090726667763584,0.0004237452306896515,Nucleotides,positive
0.0020907266677635842,0.0004237452306896516,Nucleotides,positive
0.00956881477336755,0.001939392502179382,Sugars,positive
0.00956881477336755,0.001939392502179382,Sugars,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.002090726667763584,0.0004237452306896515,Nucleotides,positive
0.0012533189487530397,0.0002540207360702795,Auxins,positive
0.002090726667763584,0.0004237452306896515,Nucleotides,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.05346734071390986,0.010836677493291483,Amino acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.05346734071390988,0.010836677493291487,Amino acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.05346734071390988,0.010836677493291487,Amino acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.005011357930323266,0.0010156942344475674,Fatty acids,positive
0.05346734071390986,0.010836677493291483,Amino acids,positive
0.03729088072004169,0.007558057730347558,Organic acids,positive
0.037290880720041705,0.00755805773034756,Organic acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.00956881477336755,0.001939392502179382,Sugars,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.037290880720041705,0.00755805773034756,Organic acids,positive
0.009568814773367552,0.0019393925021793823,Sugars,positive
0.009568814773367552,0.0019393925021793823,Sugars,positive
0.009568814773367552,0.0019393925021793823,Sugars,positive
0.05346734071390986,0.010836677493291483,Amino acids,positive
0.05346734071390986,0.010836677493291483,Amino acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.03729088072004169,0.007558057730347558,Organic acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.00956881477336755,0.001939392502179382,Sugars,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.05346734071390987,0.010836677493291485,Amino acids,positive
0.002090726667763584,0.0004237452306896515,Nucleotides,positive
0.03729088072004169,0.007558057730347558,Organic acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.05346734071390988,0.010836677493291487,Amino acids,positive
0.0020907266677635842,0.0004237452306896516,Nucleotides,positive
0.0020907266677635834,0.0004237452306896514,Nucleotides,positive
0.05346734071390988,0.010836677493291487,Amino acids,positive
0.0372908807200417,0.0075580577303475584,Organic acids,positive
0.037290880720041705,0.00755805773034756,Organic acids,positive
0.002090726667763584,0.0004237452306896515,Nucleotides,positive
0.005011357930323266,0.0010156942344475674,Fatty acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.002761386736503228,0.001971930386894033,Organic acids,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.00028808337847559,0.00020572285673193185,Nucleotides,positive
0.0002880833784755901,0.0002057228567319319,Nucleotides,positive
0.04571847858165627,0.03264796486706332,Amino acids,positive
0.002761386736503228,0.001971930386894033,Organic acids,positive
0.04571847858165627,0.03264796486706332,Amino acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.002761386736503228,0.001971930386894033,Organic acids,positive
0.002761386736503227,0.0019719303868940326,Organic acids,positive
0.04571847858165627,0.03264796486706332,Amino acids,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.00028808337847559,0.00020572285673193185,Nucleotides,positive
0.04229285068565183,0.030201694066589683,Sugars,positive
0.0002880833784755901,0.0002057228567319319,Nucleotides,positive
0.04229285068565183,0.030201694066589683,Sugars,positive
0.04229285068565183,0.030201694066589683,Sugars,positive
0.002761386736503227,0.0019719303868940326,Organic acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.045718478581656286,0.03264796486706333,Amino acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.0002880833784755901,0.0002057228567319319,Nucleotides,positive
0.0002880833784755901,0.0002057228567319319,Nucleotides,positive
0.04229285068565182,0.030201694066589676,Sugars,positive
0.04229285068565182,0.030201694066589676,Sugars,positive
0.04571847858165627,0.03264796486706332,Amino acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.00028808337847558997,0.00020572285673193182,Nucleotides,positive
0.0005978623718773207,0.00042693874157530607,Auxins,positive
0.00028808337847558997,0.00020572285673193182,Nucleotides,positive
0.04571847858165627,0.03264796486706332,Amino acids,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.04571847858165627,0.03264796486706332,Amino acids,positive
0.002761386736503228,0.001971930386894033,Organic acids,positive
0.04571847858165627,0.03264796486706332,Amino acids,positive
0.0018352166335140893,0.001310544227043865,Fatty acids,positive
0.04571847858165627,0.03264796486706332,Amino acids,positive
0.002761386736503227,0.0019719303868940326,Organic acids,positive
0.002761386736503228,0.001971930386894033,Organic acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.042292850685651834,0.030201694066589686,Sugars,positive
0.002761386736503227,0.0019719303868940326,Organic acids,positive
0.04571847858165627,0.03264796486706332,Amino acids,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.04229285068565182,0.030201694066589676,Sugars,positive
0.04229285068565182,0.030201694066589676,Sugars,positive
0.04229285068565182,0.030201694066589676,Sugars,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.002761386736503228,0.001971930386894033,Organic acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.0027613867365032267,0.001971930386894032,Organic acids,positive
0.002761386736503228,0.001971930386894033,Organic acids,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.04229285068565182,0.030201694066589676,Sugars,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.002761386736503227,0.0019719303868940326,Organic acids,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.00028808337847558997,0.00020572285673193182,Nucleotides,positive
0.002761386736503227,0.0019719303868940326,Organic acids,positive
0.002761386736503227,0.0019719303868940326,Organic acids,positive
0.002761386736503228,0.001971930386894033,Organic acids,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.00028808337847558997,0.00020572285673193182,Nucleotides,positive
0.00028808337847559,0.00020572285673193185,Nucleotides,positive
0.04571847858165628,0.032647964867063325,Amino acids,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.0027613867365032276,0.001971930386894033,Organic acids,positive
0.0002880833784755901,0.0002057228567319319,Nucleotides,positive
0.0018352166335140893,0.001310544227043865,Fatty acids,positive
0.055068812987504503,0.03174419690779162,Amino acids,undefined
0.031079657369874784,0.017915744136338445,Organic acids,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.05506881298750451,0.03174419690779162,Amino acids,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.006309270572903375,0.0036369537773807753,Nucleotides,undefined
0.006309270572903374,0.003636953777380774,Nucleotides,undefined
0.05506881298750451,0.03174419690779162,Amino acids,undefined
0.031079657369874794,0.01791574413633845,Organic acids,undefined
0.05506881298750451,0.03174419690779162,Amino acids,undefined
0.055068812987504503,0.03174419690779162,Amino acids,undefined
0.055068812987504503,0.03174419690779162,Amino acids,undefined
0.03107965736987478,0.01791574413633844,Organic acids,undefined
0.031079657369874784,0.017915744136338445,Organic acids,undefined
0.05506881298750452,0.03174419690779163,Amino acids,undefined
0.031079657369874784,0.017915744136338445,Organic acids,undefined
0.006309270572903374,0.003636953777380774,Nucleotides,undefined
0.05506881298750451,0.03174419690779162,Sugars,undefined
0.006309270572903374,0.003636953777380774,Nucleotides,undefined
0.05506881298750451,0.03174419690779162,Sugars,undefined
0.05506881298750451,0.03174419690779162,Sugars,undefined
0.031079657369874784,0.017915744136338445,Organic acids,undefined
0.055068812987504503,0.03174419690779162,Amino acids,undefined
0.055068812987504503,0.03174419690779162,Amino acids,undefined
0.05506881298750451,0.03174419690779162,Amino acids,undefined
0.006309270572903374,0.003636953777380774,Nucleotides,undefined
0.006309270572903375,0.0036369537773807753,Nucleotides,undefined
0.05506881298750451,0.03174419690779162,Sugars,undefined
0.05506881298750451,0.03174419690779162,Sugars,undefined
0.05506881298750452,0.03174419690779163,Amino acids,undefined
0.05506881298750452,0.03174419690779163,Amino acids,undefined
0.006309270572903375,0.0036369537773807753,Nucleotides,undefined
0.006309270572903375,0.0036369537773807753,Auxins,undefined
0.006309270572903375,0.0036369537773807753,Nucleotides,undefined
0.055068812987504503,0.03174419690779162,Amino acids,undefined
0.031079657369874784,0.017915744136338445,Organic acids,undefined
0.05506881298750451,0.03174419690779162,Amino acids,undefined
0.0550688129875045,0.031744196907791615,Amino acids,undefined
0.05506881298750452,0.03174419690779163,Amino acids,undefined
0.055068812987504503,0.03174419690779162,Amino acids,undefined
0.05506881298750452,0.03174419690779163,Amino acids,undefined
0.055068812987504503,0.03174419690779162,Amino acids,undefined
0.05506881298750451,0.03174419690779162,Amino acids,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.055068812987504503,0.03174419690779162,Amino acids,undefined
0.006309270572903375,0.0036369537773807753,Fatty acids,undefined
0.055068812987504503,0.03174419690779162,Amino acids,undefined
0.031079657369874784,0.017915744136338445,Organic acids,undefined
0.031079657369874784,0.017915744136338445,Organic acids,undefined
0.05506881298750451,0.03174419690779162,Amino acids,undefined
0.0550688129875045,0.031744196907791615,Sugars,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.05506881298750452,0.03174419690779163,Amino acids,undefined
0.031079657369874794,0.01791574413633845,Organic acids,undefined
0.055068812987504503,0.03174419690779162,Sugars,undefined
0.055068812987504503,0.03174419690779162,Sugars,undefined
0.055068812987504503,0.03174419690779162,Sugars,undefined
0.05506881298750451,0.03174419690779162,Amino acids,undefined
0.055068812987504503,0.03174419690779162,Amino acids,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.05506881298750451,0.03174419690779162,Amino acids,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.03107965736987478,0.01791574413633844,Organic acids,undefined
0.05506881298750451,0.03174419690779162,Sugars,undefined
0.031079657369874794,0.01791574413633845,Organic acids,undefined
0.031079657369874794,0.01791574413633845,Organic acids,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.03107965736987478,0.01791574413633844,Organic acids,undefined
0.05506881298750452,0.03174419690779163,Amino acids,undefined
0.006309270572903375,0.0036369537773807753,Nucleotides,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.031079657369874784,0.017915744136338445,Organic acids,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.05506881298750452,0.03174419690779163,Amino acids,undefined
0.006309270572903374,0.003636953777380774,Nucleotides,undefined
0.006309270572903373,0.0036369537773807735,Nucleotides,undefined
0.05506881298750451,0.03174419690779162,Amino acids,undefined
0.031079657369874787,0.017915744136338445,Organic acids,undefined
0.031079657369874784,0.017915744136338445,Organic acids,undefined
0.006309270572903375,0.0036369537773807753,Nucleotides,undefined
0.006309270572903375,0.0036369537773807753,Fatty acids,undefined
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.012867204618938163,0.003382328786658271,Organic acids,negative
0.008060833954571325,0.0021189055071752605,Nucleotides,negative
0.008060833954571323,0.00211890550717526,Nucleotides,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.10073986473229812,0.02648091442850084,Amino acids,negative
0.10073986473229815,0.02648091442850085,Amino acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.012867204618938163,0.003382328786658271,Organic acids,negative
0.012867204618938158,0.0033823287866582698,Organic acids,negative
0.10073986473229812,0.02648091442850084,Amino acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.008060833954571323,0.00211890550717526,Nucleotides,negative
0.07297150691870541,0.019181604378444884,Sugars,negative
0.008060833954571323,0.00211890550717526,Nucleotides,negative
0.07297150691870541,0.019181604378444884,Sugars,negative
0.07297150691870541,0.019181604378444884,Sugars,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.008060833954571323,0.00211890550717526,Nucleotides,negative
0.008060833954571323,0.00211890550717526,Nucleotides,negative
0.07297150691870541,0.019181604378444884,Sugars,negative
0.07297150691870541,0.019181604378444884,Sugars,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.008060833954571323,0.00211890550717526,Nucleotides,negative
-1.0451601662261371e-5,-2.747352996696909e-6,Auxins,negative
0.008060833954571325,0.0021189055071752605,Nucleotides,negative
0.10073986473229812,0.02648091442850084,Amino acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.10073986473229812,0.02648091442850084,Amino acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.10073986473229812,0.02648091442850084,Amino acids,negative
0.03649827685178406,0.009594094142057703,Fatty acids,negative
0.10073986473229812,0.02648091442850084,Amino acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.07297150691870541,0.019181604378444884,Sugars,negative
0.012867204618938158,0.0033823287866582698,Organic acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.07297150691870541,0.019181604378444884,Sugars,negative
0.07297150691870541,0.019181604378444884,Sugars,negative
0.07297150691870541,0.019181604378444884,Sugars,negative
0.10073986473229815,0.02648091442850085,Amino acids,negative
0.10073986473229812,0.02648091442850084,Amino acids,negative
0.012867204618938158,0.0033823287866582698,Organic acids,negative
0.10073986473229812,0.02648091442850084,Amino acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.07297150691870541,0.019181604378444884,Sugars,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.012867204618938163,0.003382328786658271,Organic acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.008060833954571325,0.0021189055071752605,Nucleotides,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.012867204618938158,0.0033823287866582698,Organic acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.10073986473229812,0.02648091442850084,Amino acids,negative
0.008060833954571326,0.002118905507175261,Nucleotides,negative
0.008060833954571325,0.0021189055071752605,Nucleotides,negative
0.1007398647322981,0.026480914428500833,Amino acids,negative
0.01286720461893816,0.00338232878665827,Organic acids,negative
0.012867204618938163,0.003382328786658271,Organic acids,negative
0.008060833954571323,0.00211890550717526,Nucleotides,negative
0.03649827685178406,0.009594094142057703,Fatty acids,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.005900115365250696,0.0007821833125642681,Organic acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.09439110201338695,0.01251350868226382,Amino acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.011758201912325064,0.0015587948289535092,Nucleotides,negative
0.011758201912325069,0.0015587948289535098,Nucleotides,negative
0.09439110201338695,0.01251350868226382,Amino acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.09439110201338699,0.012513508682263825,Amino acids,negative
0.09439110201338693,0.012513508682263818,Amino acids,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.09439110201338695,0.01251350868226382,Amino acids,negative
0.005900115365250696,0.0007821833125642681,Organic acids,negative
0.011758201912325062,0.001558794828953509,Nucleotides,negative
0.055637160156820034,0.007375865646532338,Sugars,negative
0.011758201912325069,0.0015587948289535098,Nucleotides,negative
0.055637160156820034,0.007375865646532338,Sugars,negative
0.055637160156820034,0.007375865646532338,Sugars,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.09439110201338695,0.01251350868226382,Amino acids,negative
0.011758201912325062,0.001558794828953509,Nucleotides,negative
0.011758201912325064,0.0015587948289535092,Nucleotides,negative
0.055637160156820055,0.00737586564653234,Sugars,negative
0.055637160156820055,0.00737586564653234,Sugars,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.09439110201338693,0.012513508682263818,Amino acids,negative
0.011758201912325064,0.0015587948289535092,Nucleotides,negative
-4.576495845212232e-6,-6.067099469321332e-7,Auxins,negative
0.011758201912325067,0.0015587948289535096,Nucleotides,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.09439110201338695,0.01251350868226382,Amino acids,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.09439110201338695,0.01251350868226382,Amino acids,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.09439110201338695,0.01251350868226382,Amino acids,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.024771328850119678,0.0032839561359631407,Fatty acids,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.09439110201338695,0.01251350868226382,Amino acids,negative
0.05563716015682005,0.0073758656465323395,Sugars,negative
0.005900115365250696,0.0007821833125642681,Organic acids,negative
0.09439110201338693,0.012513508682263818,Amino acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.05563716015682005,0.0073758656465323395,Sugars,negative
0.05563716015682005,0.0073758656465323395,Sugars,negative
0.05563716015682005,0.0073758656465323395,Sugars,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.09439110201338696,0.012513508682263821,Amino acids,negative
0.005900115365250697,0.0007821833125642682,Organic acids,negative
0.09439110201338695,0.01251350868226382,Amino acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.005900115365250697,0.0007821833125642682,Organic acids,negative
0.055637160156820055,0.00737586564653234,Sugars,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.005900115365250696,0.0007821833125642681,Organic acids,negative
0.005900115365250696,0.0007821833125642681,Organic acids,negative
0.005900115365250697,0.0007821833125642682,Organic acids,negative
0.09439110201338693,0.012513508682263818,Amino acids,negative
0.011758201912325067,0.0015587948289535096,Nucleotides,negative
0.005900115365250697,0.0007821833125642682,Organic acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.09439110201338693,0.012513508682263818,Amino acids,negative
0.011758201912325067,0.0015587948289535096,Nucleotides,negative
0.011758201912325067,0.0015587948289535096,Nucleotides,negative
0.09439110201338695,0.01251350868226382,Amino acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.005900115365250694,0.0007821833125642679,Organic acids,negative
0.011758201912325064,0.0015587948289535092,Nucleotides,negative
0.024771328850119678,0.0032839561359631407,Fatty acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224125,0.002537755629252006,Organic acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224125,0.002537755629252006,Organic acids,negative
0.015486190695224125,0.002537755629252006,Nucleotides,negative
0.015486190695224125,0.002537755629252006,Nucleotides,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224125,0.002537755629252006,Organic acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224122,0.0025377556292520056,Organic acids,negative
0.015486190695224125,0.002537755629252006,Nucleotides,negative
0.11518248568483319,0.018875203540407753,Sugars,negative
0.015486190695224125,0.002537755629252006,Nucleotides,negative
0.11518248568483319,0.018875203540407753,Sugars,negative
0.11518248568483319,0.018875203540407753,Sugars,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224125,0.002537755629252006,Nucleotides,negative
0.015486190695224125,0.002537755629252006,Nucleotides,negative
0.11518248568483316,0.01887520354040775,Sugars,negative
0.11518248568483316,0.01887520354040775,Sugars,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224125,0.002537755629252006,Nucleotides,negative
0.002219647907526855,0.00036373851279132715,Auxins,negative
0.015486190695224125,0.002537755629252006,Nucleotides,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224125,0.002537755629252006,Organic acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.026398146379682446,0.004325921454494142,Fatty acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.015486190695224125,0.002537755629252006,Organic acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.11518248568483316,0.01887520354040775,Sugars,negative
0.015486190695224122,0.0025377556292520056,Organic acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.11518248568483316,0.01887520354040775,Sugars,negative
0.11518248568483316,0.01887520354040775,Sugars,negative
0.11518248568483316,0.01887520354040775,Sugars,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.015486190695224125,0.002537755629252006,Organic acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.11518248568483316,0.01887520354040775,Sugars,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.015486190695224125,0.002537755629252006,Organic acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224129,0.0025377556292520064,Nucleotides,negative
0.015486190695224125,0.002537755629252006,Organic acids,negative
0.015486190695224129,0.0025377556292520064,Organic acids,negative
0.015486190695224125,0.002537755629252006,Organic acids,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224129,0.0025377556292520064,Nucleotides,negative
0.015486190695224125,0.002537755629252006,Nucleotides,negative
0.12689386119586515,0.02079437202504815,Amino acids,negative
0.015486190695224125,0.002537755629252006,Organic acids,negative
0.015486190695224132,0.0025377556292520073,Organic acids,negative
0.015486190695224125,0.002537755629252006,Nucleotides,negative
0.026398146379682446,0.004325921454494142,Fatty acids,negative
0.1627388943549809,0.022069460293324485,Amino acids,undefined
0.017659563745376854,0.002394861059003493,Organic acids,undefined
0.017659563745376854,0.002394861059003493,Organic acids,undefined
0.16273889435498087,0.022069460293324482,Amino acids,undefined
0.017659563745376857,0.0023948610590034934,Organic acids,undefined
0.008869585208493439,0.0012028283672010393,Nucleotides,undefined
0.00886958520849344,0.0012028283672010395,Nucleotides,undefined
0.16273889435498087,0.022069460293324482,Amino acids,undefined
0.017659563745376857,0.0023948610590034934,Organic acids,undefined
